case,source,step,input_file,layer,pt_shape,onnx_shape,shape_match,mean_abs_diff,max_abs_diff,rmse,l2_diff,rel_l2,nrmse_rms,cosine_similarity,pt_mean,onnx_mean,pt_std,onnx_std
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,adaptation_module.2,"[1, 32]","[1, 32]",True,2.598389983177185e-06,9.5367431640625e-06,3.915590236882049e-06,2.2149923270777096e-05,2.2331003406159578e-07,2.2331003406159578e-07,0.9999999999999761,-7.944609810598195,-7.944609954021871,15.631239662732458,15.631240577212827
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,adaptation_module.3,"[1, 32]","[1, 32]",True,3.8743019104003906e-07,3.814697265625e-06,8.768925058725177e-07,4.960453098192974e-06,1.4748950125203113e-07,1.4748950125203113e-07,0.9999999999999898,2.0650560837239027,2.065056098625064,5.575303021310386,5.575302681985229
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,adaptation_module.4,"[1, 18]","[1, 18]",True,2.2268957561916775e-07,4.76837158203125e-07,2.5222168683723743e-07,1.0700859907495222e-06,1.9416216384407704e-07,1.94162163844077e-07,0.9999999999999499,0.017138101160526276,0.01713808212015364,1.29891288035474,1.298912806660811
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,concat.obs_latent,"[1, 135]","[1, 135]",True,2.9691943415889035e-08,4.76837158203125e-07,9.209833824850585e-08,1.0700859907495222e-06,1.1144686225647593e-07,1.1144686225647592e-07,0.9999999999999833,0.12272812769127389,0.12272812515255753,0.8172238155963312,0.8172238003069223
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.0,"[1, 512]","[1, 512]",True,1.0016447049565613e-07,4.76837158203125e-07,1.3583141500053232e-07,3.0735140686412976e-06,1.6650993675185035e-07,1.6650993675185033e-07,0.9999999999999853,0.08075428480879054,0.08075427740550367,0.8117487052538463,0.8117486520009785
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.1,"[1, 512]","[1, 512]",True,8.077313395915553e-08,4.76837158203125e-07,1.1435775511939525e-07,2.58762061203824e-06,1.6235142759492038e-07,1.6235142759492038e-07,0.9999999999999856,0.17694656947151088,0.1769465535580821,0.6817967387733471,0.6817966928598121
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.2,"[1, 256]","[1, 256]",True,3.373352228663862e-07,2.384185791015625e-06,5.000623502909356e-07,8.00099760465497e-06,2.0488081012635603e-07,2.0488081012635603e-07,0.9999999999999829,0.1279617245090776,0.12796168340719305,2.43739097308702,2.4373907468031204
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.3,"[1, 256]","[1, 256]",True,2.3681059246882796e-07,2.384185791015625e-06,4.201462511825056e-07,6.72234001892009e-06,2.229811673788423e-07,2.2298116737884232e-07,0.9999999999999791,0.705752178975672,0.7057520785019733,1.747057610551403,1.7470574451536558
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.4,"[1, 128]","[1, 128]",True,6.611226126551628e-07,3.814697265625e-06,9.664499089175374e-07,1.093413254836339e-05,2.8610174680051086e-07,2.8610174680051086e-07,0.9999999999999656,-0.2672530203126371,-0.2672530122799799,3.367405160097239,3.3674047615978795
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.5,"[1, 128]","[1, 128]",True,3.1990930438041687e-07,3.814697265625e-06,6.840372527686077e-07,7.738998080270385e-06,2.837077981217579e-07,2.8370779812175786e-07,0.9999999999999675,0.8638872279552743,0.8638870815047994,2.2509823571350207,2.2509820698351395
train_step1,train,1,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step1.npz,actor.6,"[1, 12]","[1, 12]",True,6.693104902903239e-07,2.86102294921875e-06,9.675146217048613e-07,3.3515689637172035e-06,2.4885632177882897e-07,2.488563217788289e-07,0.999999999999965,-1.163356873827676,-1.1633568129812677,3.709708042271682,3.709707838686146
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,input.obs_flat,"[1, 4797]","[1, 4797]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999974,0.007988962822086831,0.007988962822086831,0.28922073567739076,0.28922073567739076
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,split.obs,"[1, 117]","[1, 117]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999993,0.05466220901100439,0.05466220901100439,1.0968487276505994,1.0968487276505994
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,split.obs_hist,"[1, 4680]","[1, 4680]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999959,0.006822131667363892,0.006822131667363892,0.23581157778618086,0.23581157778618086
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,adaptation_module.0,"[1, 256]","[1, 256]",True,6.597838364541531e-07,5.7220458984375e-06,1.1515362067528494e-06,1.842457930804559e-05,1.2972166592036576e-07,1.2972166592036576e-07,0.9999999999999913,-2.6915456471324433,-2.691545580251841,8.459095547628321,8.459095516323183
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,adaptation_module.1,"[1, 256]","[1, 256]",True,1.8255377653986216e-07,4.76837158203125e-06,6.659445253499568e-07,1.065511240559931e-05,1.1778603631572718e-07,1.1778603631572718e-07,0.9999999999999929,0.785636814092868,0.7856368308421224,5.598998949423984,5.598998924834084
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,adaptation_module.2,"[1, 32]","[1, 32]",True,3.020279109477997e-06,1.52587890625e-05,4.478328877975782e-06,2.533325374400175e-05,2.305121674284134e-07,2.305121674284134e-07,0.9999999999999746,-8.449043943546712,-8.449045052751899,17.494298271577556,17.49429884369678
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,adaptation_module.3,"[1, 32]","[1, 32]",True,8.167698979377747e-07,7.62939453125e-06,1.8544987514034522e-06,1.0490629142554932e-05,3.0297764789925053e-07,3.0297764789925053e-07,0.9999999999999534,2.2898830715566874,2.289882910437882,5.676439741998078,5.676439667787908
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,adaptation_module.4,"[1, 18]","[1, 18]",True,2.7691324551900226e-07,6.631016731262207e-07,3.426952120112248e-07,1.4539326497597919e-06,2.6426718985906573e-07,2.642671898590657e-07,0.9999999999999327,-0.01495532774262958,-0.014955425841940774,1.2966892395751397,1.2966892738047726
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,concat.obs_latent,"[1, 135]","[1, 135]",True,3.6921766069200305e-08,6.631016731262207e-07,1.251345986450421e-07,1.4539326497597919e-06,1.1106203328786157e-07,1.1106203328786157e-07,0.999999999999988,0.045379870777186526,0.04537985769727836,1.125794814087496,1.1257948200452474
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.0,"[1, 512]","[1, 512]",True,1.30425178213045e-07,1.1920928955078125e-06,1.7676881747299377e-07,3.999821745199391e-06,1.8915698172576778e-07,1.8915698172576775e-07,0.99999999999998,0.10986427729949355,0.10986427138050203,0.9280280588898593,0.9280280487485842
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.1,"[1, 512]","[1, 512]",True,1.03545517049497e-07,1.1920928955078125e-06,1.5132265273205896e-07,3.42404076460723e-06,1.8901163715073595e-07,1.8901163715073592e-07,0.9999999999999792,0.22919791533286116,0.22919790919695515,0.7670906945612569,0.7670906848376094
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.2,"[1, 256]","[1, 256]",True,3.7177233025431633e-07,2.384185791015625e-06,5.070836542973649e-07,8.113338468757838e-06,2.040003752510609e-07,2.040003752510609e-07,0.9999999999999787,0.07807997432246339,0.07808001172088552,2.4844730015582286,2.484473047510467
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.3,"[1, 256]","[1, 256]",True,2.399610821157694e-07,1.9073486328125e-06,3.957834687032171e-07,6.332535499251474e-06,2.0540733051429507e-07,2.0540733051429507e-07,0.9999999999999793,0.6769678451819345,0.6769678777491208,1.803984349138638,1.8039844419545155
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.4,"[1, 128]","[1, 128]",True,7.536145858466625e-07,3.814697265625e-06,1.0329885153994688e-06,1.168693094602862e-05,2.7473152025302466e-07,2.747315202530246e-07,0.9999999999999637,-0.35839104375918396,-0.35839102216414176,3.742873374143125,3.7428736063243737
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.5,"[1, 128]","[1, 128]",True,3.9889710023999214e-07,3.814697265625e-06,7.928200346946697e-07,8.969734764690477e-06,3.029514423628649e-07,3.029514423628649e-07,0.9999999999999545,0.9468581519904546,0.9468582649715245,2.439688798671417,2.439688908277967
train_step2,train,2,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step2.npz,actor.6,"[1, 12]","[1, 12]",True,4.1971604029337567e-07,1.430511474609375e-06,5.939940043686256e-07,2.057655589915498e-06,1.2189582115319415e-07,1.2189582115319415e-07,0.9999999999999895,-1.9948162386814754,-1.9948162709673245,4.445952182338469,4.445952022578609
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,input.obs_flat,"[1, 4797]","[1, 4797]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999988,0.0033615671968416777,0.0033615671968416777,0.4332630972616253,0.4332630972616253
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,split.obs,"[1, 117]","[1, 117]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999968,-0.06753050581202345,-0.06753050581202345,1.6525117652414345,1.6525117652414345
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,split.obs_hist,"[1, 4680]","[1, 4680]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999998,0.005133869022063306,0.005133869022063306,0.3521522010072831,0.3521522010072831
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,adaptation_module.0,"[1, 256]","[1, 256]",True,8.481802069582045e-07,7.62939453125e-06,1.5057033019593722e-06,2.4091252831349956e-05,1.3199744199102685e-07,1.3199744199102685e-07,0.9999999999999915,-3.2276590063338517,-3.2276590212713927,10.940901800119411,10.940901842026756
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,adaptation_module.1,"[1, 256]","[1, 256]",True,2.2649328457191586e-07,7.62939453125e-06,8.620058406633024e-07,1.3792093450612838e-05,1.1019564286256847e-07,1.1019564286256846e-07,0.9999999999999939,1.2449841775887762,1.2449841800844297,7.722796183864994,7.72279603965711
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,adaptation_module.2,"[1, 32]","[1, 32]",True,4.007946699857712e-06,2.288818359375e-05,6.023475899934996e-06,3.4073925241262225e-05,2.5991465735513774e-07,2.5991465735513774e-07,0.9999999999999746,-11.374942682217807,-11.374941802583635,20.19116267671275,20.191159718112218
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,adaptation_module.3,"[1, 32]","[1, 32]",True,9.522773325443268e-07,9.5367431640625e-06,2.228702985032155e-06,1.2607447951735499e-05,3.7416765472321413e-07,3.741676547232142e-07,0.9999999999999362,1.6086500124074519,1.6086500231176615,5.735092752670421,5.735092025759811
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,adaptation_module.4,"[1, 18]","[1, 18]",True,4.7083530161115857e-07,1.0132789611816406e-06,5.805698901179451e-07,2.4631494375307668e-06,4.698209458424159e-07,4.69820945842416e-07,0.9999999999998657,-0.064130165717668,-0.06412997220953305,1.2340606594456038,1.2340604743085024
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,concat.obs_latent,"[1, 135]","[1, 135]",True,6.277804021482114e-08,1.0132789611816406e-06,2.1199415001726277e-07,2.4631494375307668e-06,1.3212926878436977e-07,1.321292687843698e-07,0.9999999999999882,-0.06707712713277605,-0.0670771013316914,1.6030422786922467,1.6030422597366127
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.0,"[1, 512]","[1, 512]",True,2.0832794689340517e-07,1.1920928955078125e-06,2.703731195659208e-07,6.117845321459962e-06,2.4745400604846694e-07,2.474540060484669e-07,0.999999999999968,-0.00692517231709644,-0.006925167182998848,1.0925977441969048,1.092597760580606
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.1,"[1, 512]","[1, 512]",True,1.5755529148009373e-07,1.1920928955078125e-06,2.2938523630409975e-07,5.190395395030642e-06,2.591221852982631e-07,2.591221852982631e-07,0.9999999999999641,0.17609479536815797,0.1760948040537187,0.8675482039309339,0.8675482127563799
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.2,"[1, 256]","[1, 256]",True,5.661640898324549e-07,2.86102294921875e-06,7.278328095914265e-07,1.1645324953462824e-05,3.162250564489554e-07,3.162250564489554e-07,0.9999999999999524,-0.12145090594276553,-0.1214508144184947,2.2984225996191987,2.2984227809163715
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.3,"[1, 256]","[1, 256]",True,3.5494304029271007e-07,2.86102294921875e-06,5.709947482155748e-07,9.135915971449196e-06,3.396216129361544e-07,3.396216129361544e-07,0.9999999999999486,0.4809156743795029,0.4809158003772609,1.6110183750477536,1.6110185537046096
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.4,"[1, 128]","[1, 128]",True,9.797513484954834e-07,4.76837158203125e-06,1.2789266664917781e-06,1.4469403496266277e-05,4.046489069384212e-07,4.0464890693842115e-07,0.9999999999999264,-0.17241998948156834,-0.17242005630396307,3.1558769829579605,3.1558773991697047
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.5,"[1, 128]","[1, 128]",True,5.903420969843864e-07,4.76837158203125e-06,9.844066397178514e-07,1.1137289766232886e-05,4.3888383105979983e-07,4.388838310597998e-07,0.9999999999999091,0.7736976334126666,0.7736977715976536,2.105312535223617,2.10531276443891
train_step3,train,3,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step3.npz,actor.6,"[1, 12]","[1, 12]",True,1.1151035626729329e-06,3.814697265625e-06,1.4707428484651375e-06,5.094802676820385e-06,3.444123744905942e-07,3.4441237449059416e-07,0.9999999999999623,-2.604017823934555,-2.6040182088812194,3.3844527874701473,3.3844537224412603
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,input.obs_flat,"[1, 4797]","[1, 4797]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,-0.007506429295857443,-0.007506429295857443,0.5926555644620485,0.5926555644620485
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,split.obs,"[1, 117]","[1, 117]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999979,-0.25655918100634373,-0.25655918100634373,2.1575482786231053,2.1575482786231053
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,split.obs_hist,"[1, 4680]","[1, 4680]",True,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999992,-0.0012801105030952867,-0.0012801105030952867,0.4919927035040395,0.4919927035040395
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,adaptation_module.0,"[1, 256]","[1, 256]",True,1.3259414117783308e-06,4.57763671875e-05,3.667187417232603e-06,5.867499867572165e-05,2.1530048046035295e-07,2.1530048046035295e-07,0.9999999999999836,-4.949757958151167,-4.949757649912499,16.297819611420095,16.297817715388565
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,adaptation_module.1,"[1, 256]","[1, 256]",True,3.445602487772703e-07,1.430511474609375e-05,1.3838344883562584e-06,2.2141351813700134e-05,1.463958667065874e-07,1.4639586670658737e-07,0.9999999999999895,1.549055310926633,1.549055282608606,9.32489907204001,9.324899009425582
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,adaptation_module.2,"[1, 32]","[1, 32]",True,2.419576048851013e-06,9.5367431640625e-06,3.62917467312275e-06,2.0529712171804547e-05,1.2865694274958695e-07,1.2865694274958698e-07,0.9999999999999921,-15.26102478057146,-15.261023653671145,23.723427140910132,23.723426941110706
train_step4,train,4,/home/sail/Lite3/rl_training_new/lite3_debug/train/2026-02-12_13-02-05_parity_latest/debug_play_step4.npz,adaptation_module.3,"[1, 32]","[1, 32]",True,6.332993507385254e-07,9.5367431640625e-06,1.9543825863736068e-06,1.1055657438861447e-05,2.847277986298957e-07,2.847277986298957e-07,0.9999999999999635,1.8449681792408228,1.8449681792408228,6.611438394855499,6.61143771618167
